sequence_id,timestamp_us,x,y,w,h,class_id,confidence
2025_12_23_20_53_46_EVK4_mag7.3,64162300,489,259,44,35,0,0.3607
2025_12_23_20_53_46_EVK4_mag7.3,64202300,489,259,44,35,0,0.3414
2025_12_23_20_53_46_EVK4_mag7.3,64242300,489,259,45,36,0,0.3991
2025_12_23_20_53_46_EVK4_mag7.3,64282300,489,259,45,36,0,0.4633
2025_12_23_20_53_46_EVK4_mag7.3,64362300,489,259,45,36,0,0.4526
2025_12_23_20_53_46_EVK4_mag7.3,64402300,489,259,44,35,0,0.3925
2025_12_23_20_53_46_EVK4_mag7.3,64442300,498,258,46,35,0,0.3241
2025_12_23_20_53_46_EVK4_mag7.3,64482300,498,258,46,34,0,0.3166
2025_12_23_20_53_46_EVK4_mag7.3,64522300,498,259,46,35,0,0.3343
2025_12_23_20_53_46_EVK4_mag7.3,64562300,498,259,45,34,0,0.35
2025_12_23_20_53_46_EVK4_mag7.3,64602300,498,259,46,34,0,0.3494
2025_12_23_20_53_46_EVK4_mag7.3,64642300,498,259,46,34,0,0.3394
2025_12_23_20_53_46_EVK4_mag7.3,64682300,499,258,45,35,0,0.3218
2025_12_23_20_53_46_EVK4_mag7.3,73802300,153,326,32,31,0,0.4024
2025_12_23_20_53_46_EVK4_mag7.3,73842300,472,372,51,40,0,0.591
2025_12_23_20_53_46_EVK4_mag7.3,73882300,645,394,73,54,0,0.6107
2025_12_23_20_53_46_EVK4_mag7.3,73922300,725,408,58,42,0,0.7131
2025_12_23_20_53_46_EVK4_mag7.3,73962300,713,403,72,47,0,0.578
2025_12_23_20_53_46_EVK4_mag7.3,74002300,662,394,70,57,0,0.7715
2025_12_23_20_53_46_EVK4_mag7.3,74042300,661,393,64,54,0,0.9083
2025_12_23_20_53_46_EVK4_mag7.3,74082300,670,394,64,53,0,0.7854
2025_12_23_20_53_46_EVK4_mag7.3,74122300,662,394,66,53,0,0.7801
2025_12_23_20_53_46_EVK4_mag7.3,74162300,662,393,64,52,0,0.7961
2025_12_23_20_53_46_EVK4_mag7.3,74202300,670,393,66,55,0,0.7376
2025_12_23_20_53_46_EVK4_mag7.3,74242300,663,387,62,51,0,0.7446
2025_12_23_20_53_46_EVK4_mag7.3,74282300,663,387,62,50,0,0.7935
2025_12_23_20_53_46_EVK4_mag7.3,74322300,669,387,62,52,0,0.7513
2025_12_23_20_53_46_EVK4_mag7.3,74362300,664,386,60,52,0,0.7642
2025_12_23_20_53_46_EVK4_mag7.3,74402300,664,385,60,52,0,0.7529
2025_12_23_20_53_46_EVK4_mag7.3,74442300,670,385,63,54,0,0.7437
2025_12_23_20_53_46_EVK4_mag7.3,74482300,663,380,60,49,0,0.7039
2025_12_23_20_53_46_EVK4_mag7.3,74522300,663,380,59,50,0,0.7445
2025_12_23_20_53_46_EVK4_mag7.3,74562300,663,379,59,50,0,0.7707
2025_12_23_20_53_46_EVK4_mag7.3,74602300,662,379,60,50,0,0.7965
2025_12_23_20_53_46_EVK4_mag7.3,74642300,661,379,61,52,0,0.789
2025_12_23_20_53_46_EVK4_mag7.3,74682300,661,379,61,52,0,0.7784
2025_12_23_20_53_46_EVK4_mag7.3,74722300,660,378,62,53,0,0.7624
2025_12_23_20_53_46_EVK4_mag7.3,74762300,660,378,64,57,0,0.7266
2025_12_23_20_53_46_EVK4_mag7.3,74802300,660,378,65,60,0,0.7156
2025_12_23_20_53_46_EVK4_mag7.3,74842300,658,378,68,63,0,0.7294
2025_12_23_20_53_46_EVK4_mag7.3,74882300,656,372,68,62,0,0.6874
2025_12_23_20_53_46_EVK4_mag7.3,74922300,651,372,60,56,0,0.707
2025_12_23_20_53_46_EVK4_mag7.3,74962300,650,371,62,59,0,0.747
2025_12_23_20_53_46_EVK4_mag7.3,75002300,649,371,61,59,0,0.7253
2025_12_23_20_53_46_EVK4_mag7.3,75042300,649,371,61,60,0,0.6937
2025_12_23_20_53_46_EVK4_mag7.3,75082300,649,371,62,61,0,0.6957
2025_12_23_20_53_46_EVK4_mag7.3,75122300,647,365,61,54,0,0.683
2025_12_23_20_53_46_EVK4_mag7.3,75162300,648,365,60,54,0,0.68
2025_12_23_20_53_46_EVK4_mag7.3,75202300,648,364,61,55,0,0.6609
2025_12_23_20_53_46_EVK4_mag7.3,75242300,649,365,61,54,0,0.6628
2025_12_23_20_53_46_EVK4_mag7.3,75282300,650,365,60,52,0,0.6425
2025_12_23_20_53_46_EVK4_mag7.3,75322300,656,370,63,58,0,0.6528
2025_12_23_20_53_46_EVK4_mag7.3,75362300,656,370,62,55,0,0.7101
2025_12_23_20_53_46_EVK4_mag7.3,75402300,656,371,62,53,0,0.7452
2025_12_23_20_53_46_EVK4_mag7.3,75442300,657,371,62,54,0,0.7351
2025_12_23_20_53_46_EVK4_mag7.3,75482300,657,372,62,55,0,0.717
2025_12_23_20_53_46_EVK4_mag7.3,75522300,657,372,61,54,0,0.724
2025_12_23_20_53_46_EVK4_mag7.3,75562300,658,372,61,54,0,0.7361
2025_12_23_20_53_46_EVK4_mag7.3,75602300,659,372,61,53,0,0.7413
2025_12_23_20_53_46_EVK4_mag7.3,75642300,660,372,61,51,0,0.749
2025_12_23_20_53_46_EVK4_mag7.3,75682300,660,373,61,51,0,0.7241
2025_12_23_20_53_46_EVK4_mag7.3,75722300,661,378,62,51,0,0.7381
2025_12_23_20_53_46_EVK4_mag7.3,75762300,662,378,64,54,0,0.716
2025_12_23_20_53_46_EVK4_mag7.3,75802300,662,378,64,53,0,0.7123
2025_12_23_20_53_46_EVK4_mag7.3,75842300,662,378,64,53,0,0.7277
2025_12_23_20_53_46_EVK4_mag7.3,75882300,662,378,64,53,0,0.7287
2025_12_23_20_53_46_EVK4_mag7.3,75922300,662,373,61,50,0,0.6766
2025_12_23_20_53_46_EVK4_mag7.3,75962300,662,372,62,51,0,0.693
2025_12_23_20_53_46_EVK4_mag7.3,76002300,662,373,65,53,0,0.648
2025_12_23_20_53_46_EVK4_mag7.3,76042300,671,378,66,54,0,0.6544
2025_12_23_20_53_46_EVK4_mag7.3,76082300,671,378,67,54,0,0.7007
2025_12_23_20_53_46_EVK4_mag7.3,76122300,671,378,66,53,0,0.704
2025_12_23_20_53_46_EVK4_mag7.3,76162300,672,379,66,54,0,0.6976
2025_12_23_20_53_46_EVK4_mag7.3,76202300,672,379,68,57,0,0.6926
2025_12_23_20_53_46_EVK4_mag7.3,76242300,672,379,68,57,0,0.672
2025_12_23_20_53_46_EVK4_mag7.3,76282300,673,379,67,54,0,0.6933
2025_12_23_20_53_46_EVK4_mag7.3,76322300,673,378,67,53,0,0.7102
2025_12_23_20_53_46_EVK4_mag7.3,76362300,674,378,67,53,0,0.7032
2025_12_23_20_53_46_EVK4_mag7.3,76402300,674,378,67,54,0,0.7015
2025_12_23_20_53_46_EVK4_mag7.3,76442300,674,378,67,54,0,0.7033
2025_12_23_20_53_46_EVK4_mag7.3,76482300,674,378,66,54,0,0.7123
2025_12_23_20_53_46_EVK4_mag7.3,76522300,674,378,65,53,0,0.6909
2025_12_23_20_53_46_EVK4_mag7.3,76562300,674,378,66,53,0,0.7112
2025_12_23_20_53_46_EVK4_mag7.3,76602300,673,378,63,51,0,0.728
2025_12_23_20_53_46_EVK4_mag7.3,76642300,673,378,63,52,0,0.7296
2025_12_23_20_53_46_EVK4_mag7.3,76682300,673,378,62,49,0,0.7006
2025_12_23_20_53_46_EVK4_mag7.3,76722300,673,378,61,49,0,0.6988
2025_12_23_20_53_46_EVK4_mag7.3,76762300,673,378,61,49,0,0.7211
2025_12_23_20_53_46_EVK4_mag7.3,76802300,673,378,62,51,0,0.726
2025_12_23_20_53_46_EVK4_mag7.3,76842300,673,378,61,49,0,0.6793
2025_12_23_20_53_46_EVK4_mag7.3,76882300,673,378,61,49,0,0.7092
2025_12_23_20_53_46_EVK4_mag7.3,76922300,673,378,61,48,0,0.6999
2025_12_23_20_53_46_EVK4_mag7.3,76962300,672,378,61,48,0,0.7286
2025_12_23_20_53_46_EVK4_mag7.3,77002300,673,378,60,48,0,0.7254
2025_12_23_20_53_46_EVK4_mag7.3,77042300,673,378,60,48,0,0.6848
2025_12_23_20_53_46_EVK4_mag7.3,77082300,673,378,61,49,0,0.6729
2025_12_23_20_53_46_EVK4_mag7.3,77122300,672,379,62,52,0,0.7202
2025_12_23_20_53_46_EVK4_mag7.3,77162300,673,379,61,51,0,0.7197
2025_12_23_20_53_46_EVK4_mag7.3,77202300,672,379,63,52,0,0.7273
2025_12_23_20_53_46_EVK4_mag7.3,77242300,673,379,62,52,0,0.7111
2025_12_23_20_53_46_EVK4_mag7.3,77282300,673,379,63,52,0,0.7027
2025_12_23_20_53_46_EVK4_mag7.3,77322300,674,379,62,51,0,0.726
2025_12_23_20_53_46_EVK4_mag7.3,77362300,674,379,61,51,0,0.7268
2025_12_23_20_53_46_EVK4_mag7.3,77402300,673,379,61,51,0,0.7155
2025_12_23_20_53_46_EVK4_mag7.3,77442300,673,379,60,49,0,0.7297
2025_12_23_20_53_46_EVK4_mag7.3,77482300,673,380,60,48,0,0.7517
2025_12_23_20_53_46_EVK4_mag7.3,77522300,673,380,58,46,0,0.7407
2025_12_23_20_53_46_EVK4_mag7.3,77562300,673,380,57,45,0,0.751
2025_12_23_20_53_46_EVK4_mag7.3,77602300,673,380,56,44,0,0.771
2025_12_23_20_53_46_EVK4_mag7.3,77642300,673,380,55,44,0,0.7776
2025_12_23_20_53_46_EVK4_mag7.3,77682300,673,380,57,45,0,0.7569
2025_12_23_20_53_46_EVK4_mag7.3,77722300,673,380,58,47,0,0.7225
2025_12_23_20_53_46_EVK4_mag7.3,77762300,673,380,60,48,0,0.7366
2025_12_23_20_53_46_EVK4_mag7.3,77802300,673,380,59,47,0,0.7468
2025_12_23_20_53_46_EVK4_mag7.3,77842300,672,380,58,47,0,0.7517
2025_12_23_20_53_46_EVK4_mag7.3,77882300,672,379,59,48,0,0.749
2025_12_23_20_53_46_EVK4_mag7.3,77922300,673,379,60,49,0,0.7619
2025_12_23_20_53_46_EVK4_mag7.3,77962300,673,379,58,46,0,0.7961
2025_12_23_20_53_46_EVK4_mag7.3,78002300,673,379,57,46,0,0.7809
2025_12_23_20_53_46_EVK4_mag7.3,78042300,673,379,57,45,0,0.7897
2025_12_23_20_53_46_EVK4_mag7.3,78082300,673,379,55,44,0,0.7979
2025_12_23_20_53_46_EVK4_mag7.3,78122300,672,379,54,43,0,0.8085
2025_12_23_20_53_46_EVK4_mag7.3,78162300,672,379,54,43,0,0.7952
2025_12_23_20_53_46_EVK4_mag7.3,78202300,672,379,55,44,0,0.7933
2025_12_23_20_53_46_EVK4_mag7.3,78242300,672,379,53,42,0,0.794
2025_12_23_20_53_46_EVK4_mag7.3,78282300,672,379,55,44,0,0.786
2025_12_23_20_53_46_EVK4_mag7.3,78322300,672,379,54,43,0,0.7949
2025_12_23_20_53_46_EVK4_mag7.3,78362300,672,379,53,43,0,0.7835
2025_12_23_20_53_46_EVK4_mag7.3,78402300,671,380,54,44,0,0.7804
2025_12_23_20_53_46_EVK4_mag7.3,78442300,672,380,55,43,0,0.773
2025_12_23_20_53_46_EVK4_mag7.3,78482300,672,380,56,44,0,0.7815
2025_12_23_20_53_46_EVK4_mag7.3,78522300,671,380,55,43,0,0.7801
2025_12_23_20_53_46_EVK4_mag7.3,78562300,671,380,54,43,0,0.7702
2025_12_23_20_53_46_EVK4_mag7.3,78602300,672,380,54,43,0,0.7719
2025_12_23_20_53_46_EVK4_mag7.3,78642300,672,380,54,42,0,0.7837
2025_12_23_20_53_46_EVK4_mag7.3,78682300,672,380,54,43,0,0.7719
2025_12_23_20_53_46_EVK4_mag7.3,78722300,672,380,54,43,0,0.7614
2025_12_23_20_53_46_EVK4_mag7.3,78762300,672,380,54,44,0,0.7522
2025_12_23_20_53_46_EVK4_mag7.3,78802300,672,380,55,44,0,0.7581
2025_12_23_20_53_46_EVK4_mag7.3,78842300,673,380,55,44,0,0.7523
2025_12_23_20_53_46_EVK4_mag7.3,78882300,672,380,54,43,0,0.7355
2025_12_23_20_53_46_EVK4_mag7.3,78922300,672,380,54,43,0,0.7607
2025_12_23_20_53_46_EVK4_mag7.3,78962300,672,380,55,45,0,0.755
2025_12_23_20_53_46_EVK4_mag7.3,79002300,672,380,57,47,0,0.7405
2025_12_23_20_53_46_EVK4_mag7.3,79042300,672,380,56,46,0,0.739
2025_12_23_20_53_46_EVK4_mag7.3,79082300,672,385,54,47,0,0.736
2025_12_23_20_53_46_EVK4_mag7.3,79122300,671,380,55,47,0,0.7284
2025_12_23_20_53_46_EVK4_mag7.3,79162300,671,386,54,46,0,0.736
2025_12_23_20_53_46_EVK4_mag7.3,79202300,672,386,54,44,0,0.763
2025_12_23_20_53_46_EVK4_mag7.3,79242300,672,386,54,45,0,0.7659
2025_12_23_20_53_46_EVK4_mag7.3,79282300,672,386,53,43,0,0.7794
2025_12_23_20_53_46_EVK4_mag7.3,79322300,672,386,52,42,0,0.7888
2025_12_23_20_53_46_EVK4_mag7.3,79362300,672,386,51,41,0,0.7953
2025_12_23_20_53_46_EVK4_mag7.3,79402300,672,385,51,40,0,0.7716
2025_12_23_20_53_46_EVK4_mag7.3,79442300,672,385,51,40,0,0.7699
2025_12_23_20_53_46_EVK4_mag7.3,79482300,671,386,51,40,0,0.7813
2025_12_23_20_53_46_EVK4_mag7.3,79522300,671,385,50,40,0,0.7914
2025_12_23_20_53_46_EVK4_mag7.3,79562300,672,386,49,40,0,0.7942
2025_12_23_20_53_46_EVK4_mag7.3,79602300,672,385,48,40,0,0.8011
2025_12_23_20_53_46_EVK4_mag7.3,79642300,672,385,49,40,0,0.8093
2025_12_23_20_53_46_EVK4_mag7.3,79682300,672,385,50,39,0,0.8001
2025_12_23_20_53_46_EVK4_mag7.3,79722300,671,385,50,38,0,0.7877
2025_12_23_20_53_46_EVK4_mag7.3,79762300,671,385,50,38,0,0.7903
2025_12_23_20_53_46_EVK4_mag7.3,79802300,672,385,48,37,0,0.8012
2025_12_23_20_53_46_EVK4_mag7.3,79842300,671,385,47,37,0,0.8124
2025_12_23_20_53_46_EVK4_mag7.3,79882300,671,385,47,38,0,0.8059
2025_12_23_20_53_46_EVK4_mag7.3,79922300,671,385,47,38,0,0.8024
2025_12_23_20_53_46_EVK4_mag7.3,79962300,671,385,46,37,0,0.7953
2025_12_23_20_53_46_EVK4_mag7.3,80002300,671,385,48,37,0,0.7935
2025_12_23_20_53_46_EVK4_mag7.3,80042300,671,385,48,37,0,0.7881
2025_12_23_20_53_46_EVK4_mag7.3,80082300,671,385,47,37,0,0.7919
2025_12_23_20_53_46_EVK4_mag7.3,80122300,671,381,48,38,0,0.8025
2025_12_23_20_53_46_EVK4_mag7.3,80162300,670,381,47,37,0,0.7942
2025_12_23_20_53_46_EVK4_mag7.3,80202300,670,381,47,37,0,0.8017
2025_12_23_20_53_46_EVK4_mag7.3,80242300,671,385,46,37,0,0.7971
2025_12_23_20_53_46_EVK4_mag7.3,80282300,671,385,48,39,0,0.7916
2025_12_23_20_53_46_EVK4_mag7.3,80322300,671,381,48,37,0,0.7854
2025_12_23_20_53_46_EVK4_mag7.3,80362300,671,381,49,38,0,0.7975
2025_12_23_20_53_46_EVK4_mag7.3,80402300,672,385,49,38,0,0.781
2025_12_23_20_53_46_EVK4_mag7.3,80442300,671,380,49,38,0,0.7763
2025_12_23_20_53_46_EVK4_mag7.3,80482300,671,381,49,38,0,0.768
2025_12_23_20_53_46_EVK4_mag7.3,80522300,671,380,49,39,0,0.7737
2025_12_23_20_53_46_EVK4_mag7.3,80562300,671,385,49,38,0,0.7787
2025_12_23_20_53_46_EVK4_mag7.3,80602300,671,385,49,37,0,0.7803
2025_12_23_20_53_46_EVK4_mag7.3,80642300,672,385,49,37,0,0.7855
2025_12_23_20_53_46_EVK4_mag7.3,80682300,672,385,50,38,0,0.78
2025_12_23_20_53_46_EVK4_mag7.3,80722300,671,380,49,37,0,0.7766
2025_12_23_20_53_46_EVK4_mag7.3,80762300,672,385,50,37,0,0.7827
2025_12_23_20_53_46_EVK4_mag7.3,80802300,671,381,49,37,0,0.7988
2025_12_23_20_53_46_EVK4_mag7.3,80842300,672,385,50,38,0,0.8115
2025_12_23_20_53_46_EVK4_mag7.3,80882300,672,385,51,38,0,0.7909
2025_12_23_20_53_46_EVK4_mag7.3,80922300,672,381,50,37,0,0.8131
2025_12_23_20_53_46_EVK4_mag7.3,80962300,671,380,49,37,0,0.8284
2025_12_23_20_53_46_EVK4_mag7.3,81002300,671,380,49,37,0,0.8342
2025_12_23_20_53_46_EVK4_mag7.3,81042300,671,381,50,38,0,0.8115
2025_12_23_20_53_46_EVK4_mag7.3,81082300,671,381,51,39,0,0.7887
2025_12_23_20_53_46_EVK4_mag7.3,81122300,670,380,51,39,0,0.7893
2025_12_23_20_53_46_EVK4_mag7.3,81162300,671,380,50,38,0,0.7945
2025_12_23_20_53_46_EVK4_mag7.3,81202300,671,381,51,38,0,0.7897
2025_12_23_20_53_46_EVK4_mag7.3,81242300,671,385,52,40,0,0.7769
2025_12_23_20_53_46_EVK4_mag7.3,81282300,671,380,52,40,0,0.7755
2025_12_23_20_53_46_EVK4_mag7.3,81322300,671,380,50,39,0,0.795
2025_12_23_20_53_46_EVK4_mag7.3,81362300,671,380,50,39,0,0.788
2025_12_23_20_53_46_EVK4_mag7.3,81402300,671,380,50,39,0,0.7993
2025_12_23_20_53_46_EVK4_mag7.3,81442300,671,381,48,38,0,0.8193
2025_12_23_20_53_46_EVK4_mag7.3,81482300,671,380,48,37,0,0.8143
2025_12_23_20_53_46_EVK4_mag7.3,81522300,671,380,50,38,0,0.807
2025_12_23_20_53_46_EVK4_mag7.3,81562300,671,380,50,38,0,0.8071
2025_12_23_20_53_46_EVK4_mag7.3,81602300,671,380,50,39,0,0.7775
2025_12_23_20_53_46_EVK4_mag7.3,81642300,670,380,51,40,0,0.7545
2025_12_23_20_53_46_EVK4_mag7.3,81682300,670,380,52,40,0,0.752
2025_12_23_20_53_46_EVK4_mag7.3,81722300,670,380,51,39,0,0.7787
2025_12_23_20_53_46_EVK4_mag7.3,81762300,671,381,51,39,0,0.7832
2025_12_23_20_53_46_EVK4_mag7.3,81802300,671,381,52,39,0,0.7605
2025_12_23_20_53_46_EVK4_mag7.3,81842300,671,385,53,41,0,0.7446
2025_12_23_20_53_46_EVK4_mag7.3,81882300,671,380,52,40,0,0.7499
2025_12_23_20_53_46_EVK4_mag7.3,81922300,670,380,51,39,0,0.7733
2025_12_23_20_53_46_EVK4_mag7.3,81962300,670,380,50,38,0,0.792
2025_12_23_20_53_46_EVK4_mag7.3,82002300,670,380,50,38,0,0.7813
2025_12_23_20_53_46_EVK4_mag7.3,82042300,670,380,50,39,0,0.7626
2025_12_23_20_53_46_EVK4_mag7.3,82082300,670,380,49,38,0,0.7667
2025_12_23_20_53_46_EVK4_mag7.3,82122300,670,380,48,37,0,0.7754
2025_12_23_20_53_46_EVK4_mag7.3,82162300,670,380,48,37,0,0.7629
2025_12_23_20_53_46_EVK4_mag7.3,82202300,670,381,48,37,0,0.7651
2025_12_23_20_53_46_EVK4_mag7.3,82242300,670,380,49,38,0,0.7852
2025_12_23_20_53_46_EVK4_mag7.3,82282300,670,380,49,38,0,0.7808
2025_12_23_20_53_46_EVK4_mag7.3,82322300,671,385,48,38,0,0.7726
2025_12_23_20_53_46_EVK4_mag7.3,82362300,671,385,50,38,0,0.7912
2025_12_23_20_53_46_EVK4_mag7.3,82402300,671,380,50,39,0,0.793
2025_12_23_20_53_46_EVK4_mag7.3,82442300,671,380,49,38,0,0.7983
2025_12_23_20_53_46_EVK4_mag7.3,82482300,671,385,50,38,0,0.7728
2025_12_23_20_53_46_EVK4_mag7.3,82522300,671,385,49,37,0,0.7785
2025_12_23_20_53_46_EVK4_mag7.3,82562300,671,381,49,37,0,0.7882
2025_12_23_20_53_46_EVK4_mag7.3,82602300,670,381,48,36,0,0.7749
2025_12_23_20_53_46_EVK4_mag7.3,82642300,670,380,47,36,0,0.7881
2025_12_23_20_53_46_EVK4_mag7.3,82682300,670,380,48,37,0,0.7856
2025_12_23_20_53_46_EVK4_mag7.3,82722300,671,380,47,37,0,0.7989
2025_12_23_20_53_46_EVK4_mag7.3,82762300,671,381,47,36,0,0.7899
2025_12_23_20_53_46_EVK4_mag7.3,82802300,671,385,47,37,0,0.7949
2025_12_23_20_53_46_EVK4_mag7.3,82842300,670,385,46,37,0,0.803
2025_12_23_20_53_46_EVK4_mag7.3,82882300,670,385,47,38,0,0.8102
2025_12_23_20_53_46_EVK4_mag7.3,82922300,670,385,49,41,0,0.7834
2025_12_23_20_53_46_EVK4_mag7.3,82962300,670,385,52,43,0,0.7571
2025_12_23_20_53_46_EVK4_mag7.3,83002300,670,385,52,43,0,0.7478
2025_12_23_20_53_46_EVK4_mag7.3,83042300,670,385,53,44,0,0.7446
2025_12_23_20_53_46_EVK4_mag7.3,83082300,670,385,52,43,0,0.7482
2025_12_23_20_53_46_EVK4_mag7.3,83122300,670,386,51,43,0,0.7745
2025_12_23_20_53_46_EVK4_mag7.3,83162300,670,386,53,44,0,0.7705
2025_12_23_20_53_46_EVK4_mag7.3,83202300,670,386,53,44,0,0.7654
2025_12_23_20_53_46_EVK4_mag7.3,83242300,670,386,54,46,0,0.7496
2025_12_23_20_53_46_EVK4_mag7.3,83282300,670,386,53,45,0,0.7448
2025_12_23_20_53_46_EVK4_mag7.3,83322300,670,386,54,45,0,0.7523
2025_12_23_20_53_46_EVK4_mag7.3,83362300,670,386,53,44,0,0.748
2025_12_23_20_53_46_EVK4_mag7.3,83402300,670,386,53,44,0,0.7672
2025_12_23_20_53_46_EVK4_mag7.3,83442300,670,386,53,43,0,0.7704
2025_12_23_20_53_46_EVK4_mag7.3,83482300,670,386,52,42,0,0.7541
2025_12_23_20_53_46_EVK4_mag7.3,83522300,670,386,51,41,0,0.7435
2025_12_23_20_53_46_EVK4_mag7.3,83562300,669,386,50,41,0,0.7418
2025_12_23_20_53_46_EVK4_mag7.3,83602300,669,386,49,40,0,0.7529
2025_12_23_20_53_46_EVK4_mag7.3,83642300,670,386,49,40,0,0.7575
2025_12_23_20_53_46_EVK4_mag7.3,83682300,669,386,48,40,0,0.7424
2025_12_23_20_53_46_EVK4_mag7.3,83722300,669,386,47,39,0,0.751
2025_12_23_20_53_46_EVK4_mag7.3,83762300,670,386,48,40,0,0.7572
2025_12_23_20_53_46_EVK4_mag7.3,83802300,670,386,48,40,0,0.7646
2025_12_23_20_53_46_EVK4_mag7.3,83842300,670,386,46,39,0,0.7662
2025_12_23_20_53_46_EVK4_mag7.3,83882300,670,386,48,40,0,0.7608
2025_12_23_20_53_46_EVK4_mag7.3,83922300,670,386,48,39,0,0.7466
2025_12_23_20_53_46_EVK4_mag7.3,83962300,671,385,48,38,0,0.7709
2025_12_23_20_53_46_EVK4_mag7.3,84002300,671,386,50,39,0,0.7659
2025_12_23_20_53_46_EVK4_mag7.3,84042300,670,386,51,41,0,0.7534
2025_12_23_20_53_46_EVK4_mag7.3,84082300,670,386,50,41,0,0.7366
2025_12_23_20_53_46_EVK4_mag7.3,84122300,670,386,50,40,0,0.7453
2025_12_23_20_53_46_EVK4_mag7.3,84162300,671,386,51,41,0,0.7565
2025_12_23_20_53_46_EVK4_mag7.3,84202300,670,385,50,40,0,0.7324
2025_12_23_20_53_46_EVK4_mag7.3,84242300,670,385,49,39,0,0.7324
2025_12_23_20_53_46_EVK4_mag7.3,84282300,671,385,49,39,0,0.7462
2025_12_23_20_53_46_EVK4_mag7.3,84322300,671,385,49,39,0,0.7489
2025_12_23_20_53_46_EVK4_mag7.3,84362300,670,385,49,39,0,0.7498
2025_12_23_20_53_46_EVK4_mag7.3,84402300,670,385,49,39,0,0.7424
2025_12_23_20_53_46_EVK4_mag7.3,84442300,670,385,48,38,0,0.7472
2025_12_23_20_53_46_EVK4_mag7.3,84482300,670,385,48,38,0,0.7557
2025_12_23_20_53_46_EVK4_mag7.3,84522300,670,386,48,39,0,0.7769
2025_12_23_20_53_46_EVK4_mag7.3,84562300,670,386,48,39,0,0.7765
2025_12_23_20_53_46_EVK4_mag7.3,84602300,670,386,47,38,0,0.7625
2025_12_23_20_53_46_EVK4_mag7.3,84642300,670,386,47,38,0,0.7682
2025_12_23_20_53_46_EVK4_mag7.3,84682300,670,386,48,39,0,0.7735
2025_12_23_20_53_46_EVK4_mag7.3,84722300,670,386,47,38,0,0.7838
2025_12_23_20_53_46_EVK4_mag7.3,84762300,670,386,48,39,0,0.7886
2025_12_23_20_53_46_EVK4_mag7.3,84802300,671,386,48,39,0,0.7912
2025_12_23_20_53_46_EVK4_mag7.3,84842300,670,385,48,39,0,0.7783
2025_12_23_20_53_46_EVK4_mag7.3,84882300,670,386,48,39,0,0.7932
2025_12_23_20_53_46_EVK4_mag7.3,84922300,670,386,48,39,0,0.791
2025_12_23_20_53_46_EVK4_mag7.3,84962300,670,386,48,40,0,0.7813
2025_12_23_20_53_46_EVK4_mag7.3,85002300,670,386,50,41,0,0.7707
2025_12_23_20_53_46_EVK4_mag7.3,85042300,671,386,50,42,0,0.768
2025_12_23_20_53_46_EVK4_mag7.3,85082300,671,386,49,41,0,0.7685
2025_12_23_20_53_46_EVK4_mag7.3,85122300,671,386,48,41,0,0.7787
2025_12_23_20_53_46_EVK4_mag7.3,85162300,670,386,49,41,0,0.7727
2025_12_23_20_53_46_EVK4_mag7.3,85202300,670,386,50,42,0,0.7711
2025_12_23_20_53_46_EVK4_mag7.3,85242300,671,386,50,42,0,0.7845
2025_12_23_20_53_46_EVK4_mag7.3,85282300,670,386,51,43,0,0.7733
2025_12_23_20_53_46_EVK4_mag7.3,85322300,671,386,51,42,0,0.7813
2025_12_23_20_53_46_EVK4_mag7.3,85362300,671,386,50,42,0,0.7892
2025_12_23_20_53_46_EVK4_mag7.3,85402300,671,386,51,42,0,0.7974
2025_12_23_20_53_46_EVK4_mag7.3,85442300,671,386,51,43,0,0.7851
2025_12_23_20_53_46_EVK4_mag7.3,85482300,670,386,51,43,0,0.7877
2025_12_23_20_53_46_EVK4_mag7.3,85522300,670,386,50,41,0,0.7666
2025_12_23_20_53_46_EVK4_mag7.3,85562300,670,386,50,40,0,0.7789
2025_12_23_20_53_46_EVK4_mag7.3,85602300,670,386,49,40,0,0.7717
2025_12_23_20_53_46_EVK4_mag7.3,85642300,670,386,50,41,0,0.7497
2025_12_23_20_53_46_EVK4_mag7.3,85682300,669,386,49,41,0,0.7401
2025_12_23_20_53_46_EVK4_mag7.3,85722300,669,386,49,41,0,0.7425
2025_12_23_20_53_46_EVK4_mag7.3,85762300,669,386,51,42,0,0.7258
2025_12_23_20_53_46_EVK4_mag7.3,85802300,669,385,50,40,0,0.7404
2025_12_23_20_53_46_EVK4_mag7.3,85842300,669,385,50,40,0,0.7463
2025_12_23_20_53_46_EVK4_mag7.3,85882300,670,385,50,40,0,0.7637
2025_12_23_20_53_46_EVK4_mag7.3,85922300,670,385,49,40,0,0.7839
2025_12_23_20_53_46_EVK4_mag7.3,85962300,670,385,46,39,0,0.7674
2025_12_23_20_53_46_EVK4_mag7.3,86002300,670,386,48,40,0,0.7811
2025_12_23_20_53_46_EVK4_mag7.3,86042300,670,386,47,40,0,0.7876
2025_12_23_20_53_46_EVK4_mag7.3,86082300,669,386,47,41,0,0.7609
2025_12_23_20_53_46_EVK4_mag7.3,86122300,669,386,48,41,0,0.7667
2025_12_23_20_53_46_EVK4_mag7.3,86162300,670,386,49,42,0,0.7735
2025_12_23_20_53_46_EVK4_mag7.3,86202300,670,386,48,42,0,0.7794
2025_12_23_20_53_46_EVK4_mag7.3,86242300,670,386,48,41,0,0.771
